appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
399090,It's time to get out from the solar system,WTFOMGames,WTFOMGames,,13,45,0,"100,000 .. 200,000",211,0,208,0,299,299,0,0
380020,Three Heroes,Cats Who Play,Cats Who Play,,652,288,0,"100,000 .. 200,000",174,0,207,0,399,399,0,0
370020,Templar Battleforce,Trese Brothers,Trese Brothers,,819,53,0,"100,000 .. 200,000",0,0,0,0,999,999,0,1
400020,Atari Vault,Code Mystics,Atari,,700,130,0,"100,000 .. 200,000",422,0,695,0,1999,1999,0,5
374670,Ember Strike,Reentry Games,Reentry Games,,816,210,0,"100,000 .. 200,000",33,0,60,0,0,0,0,0
577080,A Dump in the Dark,Oubliette,Oubliette,,220,103,0,"100,000 .. 200,000",244,0,244,0,69,199,65,1
581100,Langoth,Atum Software,Sometimes You,,30,35,0,"100,000 .. 200,000",242,0,275,0,299,299,0,0
358930,Star Control III,Legend Entertainment,Stardock Entertainment,,13,12,0,"100,000 .. 200,000",0,0,0,0,399,399,0,2
358920,Star Control I and II,Toys for Bob,Stardock Entertainment,,86,23,0,"100,000 .. 200,000",0,0,0,0,399,399,0,1
927250,Bladed fury,NEXT Studios,NEXT Studios,,2624,410,0,"100,000 .. 200,000",254,0,280,0,999,999,0,2
978620,Corma: The Next Level,Nemo Studios,Nemo Studios,,231,293,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
781030,DK Online,Masangsoft,Masangsoft,,231,326,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1346310,Project Senko,DigiPen Europe-Bilbao,DigiPen Institute of Technology,,5,5,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1338420,A Night In Berlin,Unlimina Software,Bad Smile Media,,338,66,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1416130,Perfect Vermin,"Talia bob Mair, Angad Matharoo",ItsTheTalia,,2438,141,0,"100,000 .. 200,000",0,0,0,0,0,0,0,6
1367530,Rekt: Crash Test,Little Chicken Game Company,No Gravity Games,,451,82,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
1726120,Cursed to Golf,Chuhai Labs,Thunderful Publishing,,239,55,0,"100,000 .. 200,000",0,0,0,0,1599,1999,20,18
7010,Project: Snowblind,Crystal Dynamics,Square Enix,,393,127,0,"100,000 .. 200,000",200,0,200,0,599,599,0,1
258050,Survivor Squad,Endless Loop Studios,Endless Loop Studios,,533,272,0,"100,000 .. 200,000",165,0,178,0,299,299,0,1
295710,Darkwind: War on Wheels,Psychic Software,Psychic Software,,227,230,0,"100,000 .. 200,000",40,0,78,0,0,0,0,8
312540,Ys VI: The Ark of Napishtim,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",,875,100,0,"100,000 .. 200,000",372,0,468,0,1999,1999,0,7
450220,Overload Playable Teaser 3.0,"Revival Productions, LLC","Revival Productions, LLC",,623,40,0,"100,000 .. 200,000",10,0,14,0,0,0,0,0
550670,"What The Heck, Dude?",The_Kiddy,The_Kiddy,,130,178,0,"100,000 .. 200,000",167,0,275,0,99,99,0,0
503580,Duck Season,Stress Level Zero,Stress Level Zero,,1032,197,0,"100,000 .. 200,000",147,0,219,0,1999,1999,0,3
743900,Mega Man X Legacy Collection 2,"CAPCOM CO., LTD","CAPCOM CO., LTD",,1035,304,0,"100,000 .. 200,000",296,0,296,0,1999,1999,0,22
1363360,Noch,"Fair Games Studio, Noostyche","Sad Horse studio, Pleasant Rain Ltd",,97,37,0,"100,000 .. 200,000",0,0,0,0,489,699,30,2
1586330,WeeRPG,Narfox LLC,Narfox LLC,,2,4,0,"100,000 .. 200,000",0,0,0,0,699,699,0,0
416130,Written in the Sky,Unwonted Studios,14 Hours Productions,,1666,473,0,"100,000 .. 200,000",18,0,25,0,0,0,0,0
504770,Slavistan,Free Candy Games,Free Candy Games,,631,67,0,"100,000 .. 200,000",116,0,151,0,199,199,0,0
715310,Urban Rivals,Acute Games,Acute Games,,287,173,0,"100,000 .. 200,000",17,0,17,0,0,0,0,16
798460,Ni no Kuni Wrath of the White Witch Remastered,"LEVEL-5, QLOC",BANDAI NAMCO Entertainment,,2546,416,0,"100,000 .. 200,000",1462,1672,1355,1672,4999,4999,0,85
227580,"10,000,000",EightyEightGames,EightyEightGames,,1925,224,0,"100,000 .. 200,000",305,0,307,0,499,499,0,6
234490,Rush Bros.,XYLA Entertainment,Digital Tribe,,534,342,0,"100,000 .. 200,000",180,0,153,0,999,999,0,0
265830,Monochroma,Nowhere Studios,Nowhere Studios,,514,176,0,"100,000 .. 200,000",244,0,301,0,1999,1999,0,0
351140,Rustbucket Rumble,Reactor Zero,"Scrap Yard Productions, LLC",,211,164,0,"100,000 .. 200,000",64,0,106,0,0,0,0,0
323380,The Magic Circle,Question,Question,,1226,101,0,"100,000 .. 200,000",289,0,299,0,1999,1999,0,1
368720,Sirius,Digital Dawn Studios,Digital Dawn Studios,,100,102,0,"100,000 .. 200,000",316,0,387,0,499,499,0,0
382080,Action Alien,Devdan Games,Devdan Games,,171,161,0,"100,000 .. 200,000",234,0,272,0,99,499,80,0
306350,Slipstream 5000,"Gremlin Interactive, The Software Refinery",Funbox Media Ltd,,284,93,0,"100,000 .. 200,000",189,0,203,0,299,299,0,1
406720,Alekhine's Gun,Haggard Games,Fulqrum Publishing,,247,145,0,"100,000 .. 200,000",209,0,314,0,374,1499,75,2
386650,Dungeons and Robots,Glow Games Studio,Digital Tribe,,74,89,0,"100,000 .. 200,000",0,0,0,0,899,899,0,0
470270,Tribal Pass,"Tribe Tea, Stas Shostak, Evgeniy Yudin, Alexzander Protasenya, Ruslan Viter",Stas Shostak,,287,93,0,"100,000 .. 200,000",437,0,267,0,279,699,60,1
483770,Autobahn Police Simulator 2,Z-Software,Aerosoft GmbH,,649,479,0,"100,000 .. 200,000",767,0,923,0,1999,1999,0,14
542050,Forgotton Anne,ThroughLine Games,ThroughLine Games,,1418,139,0,"100,000 .. 200,000",464,0,794,0,1999,1999,0,5
914260,HALF DEAD 2,Room710Games,Room710Games,,1798,325,0,"100,000 .. 200,000",207,0,148,0,499,499,0,4
969760,Omno,Jonas Manke,"Future Friends Games, StudioInkyfox",,1139,83,0,"100,000 .. 200,000",23,0,34,0,1899,1899,0,8
1466300,Stack Defense,Area 1,Area 1,,1,1,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
1773390,The Northern Gate : Special agent,Junhyuk Yang,Junhyuk Yang,,1,0,0,"100,000 .. 200,000",0,0,0,0,199,199,0,0
39670,Chaser,Cauldron,THQ Nordic,,783,317,0,"100,000 .. 200,000",70,0,82,0,499,499,0,2
543260,Wonder Boy: The Dragon's Trap,Lizardcube,Dotemu,,1831,291,0,"100,000 .. 200,000",151,0,203,0,1999,1999,0,1
645790,Home Wars,Insane Dreamers,Insane Dreamers,,577,188,0,"100,000 .. 200,000",745,0,745,0,799,999,20,10
624970,Battlezone: Combat Commander,Big Boat Interactive,Rebellion,,601,72,0,"100,000 .. 200,000",292,0,315,0,1999,1999,0,23
939100,Darksburg,Shiro Games,Shiro Unlimited,,1518,765,0,"100,000 .. 200,000",362,0,379,0,299,1499,80,10
801220,Magnificent 5,Free Reign Entertainment LLC,Free Reign Entertainment LLC,,47,74,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1096590,Atma,Team Atma,Rubika Supinfogame,,519,54,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1218500,Galactic Mining Corp,Windybeard,"Windybeard, Creature Cauldron",,649,92,0,"100,000 .. 200,000",874,0,874,0,1299,1299,0,3
1484720,Dead Estate,Milkbar Lads,2 Left Thumbs,,2036,108,0,"100,000 .. 200,000",121,0,113,0,974,1499,35,136
1492070,Sker Ritual,Wales Interactive,Wales Interactive,,216,57,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,8
244810,Foul Play,Mediatonic,Epic Games,,507,122,0,"100,000 .. 200,000",133,0,156,0,1499,1499,0,0
394450,"Warhammer 40,000: Deathwatch - Enhanced Edition",Rodeo Games,Rodeo Games,,559,252,0,"100,000 .. 200,000",599,0,809,0,0,0,0,8
440540,Ara Fell: Enhanced Edition,Stegosoft Games,DANGEN Entertainment,,1531,75,0,"100,000 .. 200,000",268,0,149,0,1499,1499,0,10
444460,Love is Blind: Mutants,Hybriona Labs,New Reality Games,,41,82,0,"100,000 .. 200,000",258,0,272,0,0,0,0,0
399130,Massive Cleavage vs Zombies: Awesome Edition,Awesome Enterprises,Awesome Enterprises,,84,94,0,"100,000 .. 200,000",291,0,331,0,299,299,0,1
497590,Sapper's bad dream,WTFOMGames,WTFOMGames,,15,16,0,"100,000 .. 200,000",192,0,202,0,399,399,0,0
538100,Feel The Snow,Owlet,Owlet,,2415,304,0,"100,000 .. 200,000",529,0,674,0,899,899,0,9
567580,Duke of Alpha Centauri,EGAMER,EGAMER,,341,94,0,"100,000 .. 200,000",239,0,223,0,1099,1099,0,1
1000380,Rogue Reaper,Fireroot Studios,Fireroot Studios,,309,87,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1014350,Once A Stray,"Ross Winters, Austin Pinzon, Adrian Lannon, Ana Beltran, David Almaguer, Ryan Rosado, Chris Perry, Emily Bannister, Nicolas Kemball-Cook, Doug Fialko, Joel Arroyo",Fire Fighter Games,,6,2,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1292880,Hit Zero: Chronos,ZHANG FAN,SHEN JIAWEI,,38,12,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
46400,Greed: Black Border,"Headup Games, Clockstone",Headup Games,,127,171,0,"100,000 .. 200,000",123,0,129,0,74,499,85,0
230840,Daylight,Zombie Studios,Zombie Studios,,782,763,0,"100,000 .. 200,000",304,0,397,0,499,499,0,1
300820,Disney•Pixar Toy Story 3: The Video Game,Avalanche Software,Disney,,639,257,0,"100,000 .. 200,000",2025,0,2167,0,1999,1999,0,13
381170,Lost in Paradise,Elev8 Games,Elev8 Games,,40,34,0,"100,000 .. 200,000",226,0,249,0,299,299,0,0
326340,River City Super Sports Challenge ~All Stars Special~,Arc System Works,"H2 Interactive Co., Ltd.",,545,260,0,"100,000 .. 200,000",201,0,292,0,1999,1999,0,1
399120,Prospekt,SCT,SCT,,918,565,0,"100,000 .. 200,000",146,0,146,0,599,599,0,2
411960,TY the Tasmanian Tiger,Krome Studios,Krome Studios,,2251,42,0,"100,000 .. 200,000",216,0,216,0,1499,1499,0,23
587710,Xenobox VR,Motion Games Studio,Motion Games Studio,,3,0,0,"100,000 .. 200,000",242,0,242,0,499,499,0,0
628440,Multiplayer FPS Demo,Vitor Pêgas,Oryzhon Studios,,107,92,0,"100,000 .. 200,000",4,0,6,0,0,0,0,0
939510,Pandemic Express - Zombie Escape,"TALLBOYS, tinyBuild",tinyBuild,,2576,1788,0,"100,000 .. 200,000",72,0,71,0,0,0,0,11
1063310,Vane,Friend &amp; Foe Games,"Friend &amp; Foe Games, Gamera Game",,249,195,0,"100,000 .. 200,000",219,0,375,0,1999,1999,0,1
1132730,巅峰骑士团,熊窝dodox,"熊窝dodox, RuiXiao",,1051,101,0,"100,000 .. 200,000",0,0,0,0,899,899,0,2
566440,Necromunda: Underhive Wars,Rogue Factor,Focus Entertainment,,1447,1095,0,"100,000 .. 200,000",374,0,374,0,499,1999,75,28
1358050,Sanatorium «Anthropocene Retreat»,Mikhail Maksimov,VAC Foundation,,3,2,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
863940,Treasure Adventure Game,Robit Games,Robit Games,,25,3,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1790560,Chronicles of Deeps,Gameliner,Gameliner,,2,0,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
250580,Paranautical Activity: Deluxe Atonement Edition,Digerati Distribution,Digerati,,967,447,0,"100,000 .. 200,000",149,0,152,0,149,999,85,1
375600,Air Brawl,Landfall,Landfall,,1087,326,0,"100,000 .. 200,000",97,0,36,0,0,0,0,7
446790,Diluvion: Resubmerged,Arachnid Games,Good Shepherd Entertainment,,650,384,0,"100,000 .. 200,000",759,0,714,0,1999,1999,0,2
499660,Medieval Kingdom Wars,Reverie World Studios,Reverie World Studios,,1932,556,0,"100,000 .. 200,000",424,0,655,0,799,1999,60,14
703510,Wooden Battles,SP Digital Arts Inc.,SP Digital Arts Inc.,,300,91,0,"100,000 .. 200,000",291,0,291,0,999,999,0,4
1048830,Horse Riding Tales,Foxie Games,App Business Ventures LLC,,252,162,0,"100,000 .. 200,000",0,0,0,0,0,0,0,8
1124980,Watchers,Blindfold,Alawar Premium,,434,155,0,"100,000 .. 200,000",21,0,26,0,0,0,0,0
1227690,Severed Steel,Greylock Studio,Digerati,,2126,122,0,"100,000 .. 200,000",94,0,119,0,2499,2499,0,32
16710,Insecticide Part 1,Crackpot Entertainment,Missing Link Games,,326,117,0,"100,000 .. 200,000",110,0,112,0,299,299,0,0
223510,Miasmata,IonFx,IonFX Studios,,867,261,0,"100,000 .. 200,000",59,0,70,0,1499,1499,0,1
242530,The Chaos Engine,"Abstraction Games, The Bitmap Brothers",Rebellion,,247,130,0,"100,000 .. 200,000",106,0,95,0,999,999,0,0
257050,Darkout,Allgraf,KISS ltd,,419,438,0,"100,000 .. 200,000",263,0,287,0,999,999,0,2
290890,You Must Build A Boat,EightyEightGames,EightyEightGames,,804,169,0,"100,000 .. 200,000",578,0,843,0,499,499,0,8
509250,TO THE TOP,Electric Hat Games LLC.,Electric Hat Games LLC.,,636,101,0,"100,000 .. 200,000",59,0,59,0,1999,1999,0,5
491280,Drift Horizon Online,JDM4iK Games,SA Industry,,337,325,0,"100,000 .. 200,000",255,0,438,0,49,499,90,218
605450,In Death,Sólfar Studios,Sólfar Studios,,802,140,0,"100,000 .. 200,000",231,0,338,0,1349,2999,55,2
861050,DemonsAreCrazy,Bigbug Studio,Bigbug Studio,,286,360,0,"100,000 .. 200,000",0,0,0,0,0,0,0,6
888530,Yaga,Breadcrumbs Interactive,Versus Evil,,364,84,0,"100,000 .. 200,000",12,0,12,0,2499,2499,0,3
895670,Armajet,Super Bit Machine,Super Bit Machine,,544,87,0,"100,000 .. 200,000",0,0,0,0,0,0,0,9
916730,Gato Roboto,doinksoft,Devolver Digital,,2979,158,0,"100,000 .. 200,000",226,0,257,0,799,799,0,6
1140630,Red Wings: Aces of the Sky,All in! Games,All in! Games,,475,187,0,"100,000 .. 200,000",12,0,12,0,1999,1999,0,3
1248150,Warshmallows,"You Run Ltd, DigitalMania SA",Bonus Stage Publishing,,36,2,0,"100,000 .. 200,000",0,0,0,0,999,999,0,0
1275890,Baldi's Basics Plus,Basically Games,"Basically Games, LLC",,1706,74,0,"100,000 .. 200,000",12,0,12,0,749,999,25,21
1170760,XIII - Classic,Ubisoft Paris Studio,Microids,,1574,164,0,"100,000 .. 200,000",77,0,95,0,599,599,0,10
1412170,Janosik,Onix Games,Retrovibe,,447,30,0,"100,000 .. 200,000",0,0,0,0,0,0,0,1
1541250,Super Raft Boat,"Jason Gertner, Carson Kompon, Yukon Wainczak, Jennifer Kindl",Shattered Journal Games,,727,51,0,"100,000 .. 200,000",0,0,0,0,0,0,0,4
1787820,Mirror Party,KAGAMI Ⅱ WORKs,NIJICO,,845,430,0,"100,000 .. 200,000",96,0,107,0,119,199,40,1
22310,Rogue Warrior,Rebellion,Bethesda Softworks,,810,402,0,"100,000 .. 200,000",22,0,26,0,499,499,0,1
211010,Alien Shooter 2 Conscription,Sigma Team Inc.,Sigma Team Inc.,,378,81,0,"100,000 .. 200,000",398,0,550,0,999,999,0,4
338050,Anoxemia,BSK Games,Mandragora,,265,152,0,"100,000 .. 200,000",228,0,254,0,89,899,90,2
340520,Tallowmere,Chris McFarland,Chris McFarland,,718,69,0,"100,000 .. 200,000",383,0,383,0,399,399,0,4
395570,""" We Are The Dwarves",Whale Rock Games,Whale Rock Games,,736,362,0,"100,000 .. 200,000",383,0,608,0,999,999,0,1
532030,DMT: Dream Dealer,Eternity Studios,Eternity Studios,,108,98,0,"100,000 .. 200,000",340,0,367,0,399,399,0,1
623340,Stars End,Reverie World Studios,Reverie World Studios,,611,324,0,"100,000 .. 200,000",38,0,57,0,1499,1499,0,3
796860,Police Enforcement VR : 1-King-27,Karnage Gaming,Karnage Gaming,,88,174,0,"100,000 .. 200,000",0,0,0,0,799,799,0,0
618740,Beat Hazard 2,Cold Beam Games,Cold Beam Games,,1750,253,0,"100,000 .. 200,000",102,0,107,0,1899,1899,0,19
622220,Fate/EXTELLA LINK,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,3433,250,0,"100,000 .. 200,000",1506,25,2022,25,4999,4999,0,16
950180,Lemnis Gate,Ratloop Games Canada,Frontier Foundry,,795,138,0,"100,000 .. 200,000",0,0,0,0,799,1999,60,9
1449750,Space Commander: War and Trade,Home Net Games,Home Net Games,,318,150,0,"100,000 .. 200,000",0,0,0,0,0,0,0,7
1598020,Warspace,Real Gamer,Real Gamer,,1,5,0,"100,000 .. 200,000",0,0,0,0,149,999,85,0
250500,Super Amazing Wagon Adventure,sparsevector,sparsevector,,1810,91,0,"100,000 .. 200,000",142,0,171,0,299,299,0,2
294140,They Breathe,The Working Parts,The Working Parts,,1041,196,0,"100,000 .. 200,000",150,0,229,0,199,199,0,1
310890,Breach & Clear: Deadline Rebirth (2016),"Mighty Rabbit Studios, Gun Media","Good Shepherd Entertainment, Devolver Digital",,461,382,0,"100,000 .. 200,000",68,0,72,0,999,999,0,2
332480,Phoenix Force,Awoker Games,Awoker Games,,613,119,0,"100,000 .. 200,000",290,0,300,0,99,99,0,1
349580,Burstfire,Nacho Games,Nacho Games,,353,482,0,"100,000 .. 200,000",274,0,444,0,0,0,0,0
506730,Dinosaur Forest,Racing Bros,ANPA.US,,374,287,0,"100,000 .. 200,000",323,0,253,0,199,199,0,0
405830,Turok 2: Seeds of Evil,"Iguana Entertainment, Nightdive Studios",Nightdive Studios,,1804,153,0,"100,000 .. 200,000",41,0,82,0,1999,1999,0,10
447150,APE OUT,"Gabe Cuzzillo, Bennett Foddy, Matt Boch",Devolver Digital,,2293,133,0,"100,000 .. 200,000",125,0,176,0,1499,1499,0,4
699240,Keyboard Killers,Heaven Brotherhood,"Heaven Brotherhood, GrabTheGames",,185,191,0,"100,000 .. 200,000",28,0,27,0,0,0,0,0
884260,Akane,Ludic Studios,Ludic Studios,,2011,85,0,"100,000 .. 200,000",252,0,269,0,499,499,0,3
1058830,Spin Rhythm XD,Super Spin Digital,Super Spin Digital,,2480,82,0,"100,000 .. 200,000",276,0,423,0,1999,1999,0,23
1408050,Our Hero! Two,Ste's Project,Ste's Project,,7,1,0,"100,000 .. 200,000",0,0,0,0,299,299,0,0
1175460,Revita,BenStar,"Dear Villagers, Doyoyo Games",,1183,240,0,"100,000 .. 200,000",361,0,361,0,1699,1699,0,26
1474990,Deceased,BT Studios,BT Studios,,12,12,0,"100,000 .. 200,000",0,0,0,0,79,399,80,0
1911390,Knightfall: A Daring Journey,Landfall,Landfall,,4293,443,0,"100,000 .. 200,000",258,0,64,0,299,599,50,9
11240,Space Trader: Merchant Marine,Meridian4,Meridian4,,313,322,0,"100,000 .. 200,000",91,0,103,0,499,499,0,0
34410,Death to Spies: Moment of Truth,Haggard Games,Fulqrum Publishing,,367,64,0,"100,000 .. 200,000",122,0,122,0,139,699,80,1
46540,Trapped Dead,Headup Games / Crenetic,Headup Games ,,291,430,0,"100,000 .. 200,000",275,0,265,0,499,499,0,0
283370,Marine Sharpshooter II: Jungle Warfare,Jarhead Games,Funbox Media Ltd,,176,385,0,"100,000 .. 200,000",15,0,23,0,299,299,0,0
335320,Bet On Soldier,Kylotonn,Microids,,173,76,0,"100,000 .. 200,000",30,0,30,0,799,799,0,0
400630,Wuppo: Definitive Edition,Knuist & Perzik,SOEDESCO,,4493,252,0,"100,000 .. 200,000",253,0,173,0,1499,1499,0,10
375680,Apartment 666,I Need Play,I Need Play,,143,277,0,"100,000 .. 200,000",244,0,254,0,199,199,0,0
513610,Madrobot X,NetoX,Sometimes You,,103,15,0,"100,000 .. 200,000",189,0,214,0,299,299,0,0
712190,Genesis Alpha One Deluxe Edition,Radiation Blue,Team17 Digital Ltd,,1369,636,0,"100,000 .. 200,000",184,0,31,0,399,1999,80,20
835430,La-Mulana 2,NIGORO,PLAYISM,,660,110,0,"100,000 .. 200,000",665,0,665,0,2499,2499,0,6
927270,Accounting+,"Crows Crows Crows, Squanch Games",Crows Crows Crows,,634,174,0,"100,000 .. 200,000",152,0,193,0,1199,1199,0,2
967460,Red Eclipse 2,"Quinton Reeves, Lee Salzman",Quinton Reeves,,485,90,0,"100,000 .. 200,000",0,0,0,0,0,0,0,4
988910,Super Mega Baseball 3,Metalhead Software Inc.,Electronic Arts,,1445,135,0,"100,000 .. 200,000",4738,0,4738,0,899,4499,80,225
1417880,Winter Ember,Sky Machine Studios,"Blowfish Studios, Gamera Games",,47,28,0,"100,000 .. 200,000",0,0,0,0,2999,2999,0,0
1469250,Rubber Bandits: Christmas Prologue,Flashbulb,Flashbulb,,1040,103,0,"100,000 .. 200,000",55,0,36,0,0,0,0,0
1861610,Project Psycho,UE4.DOCTOR,"UE4.DOCTOR, SIGMA'S",,20,13,0,"100,000 .. 200,000",0,0,0,0,499,499,0,1
1919460,Seraph's Last Stand,Odd Giant,Odd Giant,,2017,140,0,"100,000 .. 200,000",359,0,524,0,99,99,0,34
2390,Heretic: Shadow of the Serpent Riders,Raven Software,id Software,,799,49,0,"100,000 .. 200,000",841,0,1219,0,199,499,60,5
303690,FATE: The Cursed King,WildTangent,WildTangent,,338,44,0,"100,000 .. 200,000",592,0,592,0,799,799,0,13
541380,PhysDrive,Royal Deal Games,Royal Deal Games,,58,61,0,"100,000 .. 200,000",192,0,214,0,98,98,0,0
625470,The Red Stare,Play:D,"Play:D, NHTV Breda University of Applied Sciences",,340,45,0,"100,000 .. 200,000",29,0,28,0,0,0,0,1
421170,Indivisible,Lab Zero Games,505 Games,,2107,805,0,"100,000 .. 200,000",529,0,571,0,3999,3999,0,10
512270,Home - A VR Spacewalk,BBC Media Applications Technologies Limited,BBC Media Applications Technologies Limited,,236,95,0,"100,000 .. 200,000",26,0,28,0,0,0,0,1
817510,Golfing Over It with Alva Majo,Majorariatto,Majorariatto,,991,363,0,"100,000 .. 200,000",136,0,138,0,499,499,0,5
1103950,ANAREA Battle Royale,AXC GAMES,AXC GAMES,,854,1010,0,"100,000 .. 200,000",189,0,189,0,0,0,0,0
1251300,Last Floor,AK Studio,AK Studio,,188,74,0,"100,000 .. 200,000",371,0,371,0,999,999,0,1
725100,Pongarena,Dreamirl,Dreamirl,,231,54,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
785770,Emergency Call 112 – The Fire Fighting Simulation 2,Crenetic,Aerosoft GmbH,,1589,1373,0,"100,000 .. 200,000",461,9,473,9,2999,2999,0,154
1484800,Zardy's Maze,SwankyBox,SwankyBox Media LLC,,1068,86,0,"100,000 .. 200,000",0,0,0,0,0,0,0,4
8100,Conflict: Denied Ops,Pivotal Games,Square Enix,,178,165,0,"100,000 .. 200,000",53,0,91,0,599,599,0,3
92900,Agricultural Simulator 2011: Extended Edition,Actalogic,Libredia,,91,85,0,"100,000 .. 200,000",87,0,87,0,59,299,80,0
227160,Kinetic Void,Badland Studio,Badland Studio,,276,1257,0,"100,000 .. 200,000",139,0,172,0,1999,1999,0,0
555450,Deus Ex: Breach,Eidos Montreal,Square Enix,,131,162,0,"100,000 .. 200,000",2,0,2,0,0,0,0,2
547360,BREAK ARTS II,MercuryStudio,PLAYISM,,503,175,0,"100,000 .. 200,000",5343,0,9981,0,1499,1499,0,2
716260,Guns'n'Stories: Preface VR,MIROWIN,MIROWIN,,227,43,0,"100,000 .. 200,000",28,0,30,0,0,0,0,2
593670,Sponchies,TrerPlay,TrerPlay,,40,5,0,"100,000 .. 200,000",263,0,267,0,0,0,0,1
821290,RUNE II: Decapitation Edition,Studio 369,"Ragnarok Game, LLC",,231,194,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
537450,ReCore: Definitive Edition,"Armature Studio, LLC, Comcept",Xbox Game Studios,,708,434,0,"100,000 .. 200,000",109,0,117,0,999,1999,50,7
895150,Endless Battle,Netdragon Websoft Inc,Netdragon Websoft Inc,,154,201,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1032430,Blood Trail,Electrovore,Electrovore,,2186,613,0,"100,000 .. 200,000",795,0,834,0,2499,2499,0,45
1342340,MadGuns,Novalink,Novalink,,262,181,0,"100,000 .. 200,000",12,0,12,0,0,0,0,1
1389630,High Entropy: Challenges,Álvaro García (binarynonsense),Álvaro García (binarynonsense),,877,42,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2
1465070,Legendary Tales,Urban Wolf Games Inc.,Urban Wolf Games Inc.,,1311,270,0,"100,000 .. 200,000",844,0,821,0,3499,3499,0,30
1595410,NUC: After The Blast,Leakage Games,Leakage Games,,10,3,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
1265920,Life is Strange Remastered,Deck Nine,Square Enix,,904,390,0,"100,000 .. 200,000",316,0,348,0,3999,3999,0,28
2710,Act of War: Direct Action,Eugen Systems,THQ Nordic,,408,50,0,"100,000 .. 200,000",55,0,55,0,299,299,0,13
9800,Death to Spies,Haggard Games,Fulqrum Publishing,,595,201,0,"100,000 .. 200,000",892,0,892,0,99,499,80,6
96200,Steel Storm: Burning Retribution,Kot in Action Creative Artel,Kot in Action Creative Artel,,208,130,0,"100,000 .. 200,000",215,0,341,0,1499,1499,0,0
229810,A Fistful of Gun,FarmerGnome,Devolver Digital,,294,166,0,"100,000 .. 200,000",225,0,326,0,999,999,0,0
649950,Ashen,A44,Annapurna Interactive,,1871,819,0,"100,000 .. 200,000",334,0,411,0,1199,3999,70,31
740080,Deadly Days,Pixelsplit,"Assemble Entertainment, WhisperGames",,878,133,0,"100,000 .. 200,000",398,0,303,0,299,1199,75,29
684200,Icons: Legacy Edition,"Wavedash Games, Vortex Games","Wavedash Games, Vortex Games",,414,577,0,"100,000 .. 200,000",193,0,331,0,0,0,0,0
891430,Rogue Heist,Lifelike Studios,Time2Play Gaming Studios,,135,265,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1097350,Weird West,WolfEye Studios,Devolver Digital,,1595,500,0,"100,000 .. 200,000",428,0,481,0,3999,3999,0,86
