appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
314020,Morphopolis,"Dan  Walters, Ceri Williams",Dan  Walters,,3966,791,0,"500,000 .. 1,000,000",165,0,178,0,399,399,0,1
588140,ESCAPE FROM VOYNA: Dead Forest,Dead Turtle,Dead Turtle,,0,1,0,"500,000 .. 1,000,000",0,0,0,0,699,699,0,0
6830,Commandos 2: Men of Courage,Pyro Studios,Kalypso Media Digital,,2013,342,0,"500,000 .. 1,000,000",41,0,61,0,499,499,0,40
71250,Sonic Adventure DX,SEGA,SEGA,,10133,1121,0,"500,000 .. 1,000,000",195,0,120,0,799,799,0,111
264140,Pixel Piracy,Vitali Kirpu,,,4428,2516,0,"500,000 .. 1,000,000",274,0,138,0,999,999,0,4
507490,Ashes of the Singularity: Escalation,"Stardock Entertainment, Oxide Games",Stardock Entertainment,,3234,1034,0,"500,000 .. 1,000,000",252,0,165,0,2999,2999,0,50
207930,Sacred Citadel,Southend,THQ Nordic,,754,339,0,"500,000 .. 1,000,000",148,0,103,0,999,999,0,3
295790,Never Alone (Kisima Ingitchuna),"Upper One Games, E-Line Media",E-Line Media,,6388,1496,0,"500,000 .. 1,000,000",286,0,255,0,1499,1499,0,6
897330,Coloring Pixels,ToastieLabs,ToastieLabs,,5264,188,0,"500,000 .. 1,000,000",443,271,65,271,0,0,0,480
330830,Tales from the Borderlands,Telltale Games,2K,,15704,790,0,"500,000 .. 1,000,000",690,0,693,0,1999,1999,0,53
1244460,Jurassic World Evolution 2,Frontier Developments,Frontier Developments,,12447,2420,0,"500,000 .. 1,000,000",1063,282,1125,282,2699,5999,55,1197
598980,The Coin Game,devotid,devotid Media,,3900,145,0,"500,000 .. 1,000,000",177,0,227,0,1399,1399,0,26
596970,Sunless Skies: Sovereign Edition,Failbetter Games,Failbetter Games,,2409,429,0,"500,000 .. 1,000,000",1212,0,893,0,999,2499,60,54
33100,Alien Shooter,Sigma Team Inc.,Sigma Team Inc.,,2562,144,0,"500,000 .. 1,000,000",160,6,117,9,499,499,0,25
370240,NBA 2K16,Visual Concepts,2K,,3800,3577,0,"500,000 .. 1,000,000",4741,0,2585,0,0,0,0,58
814370,Monster Sanctuary,moi rai games,Team17,,6685,561,0,"500,000 .. 1,000,000",787,35,819,35,1999,1999,0,199
498320,Trolley Gold,Mantis Games,Displacement Studios,,66,170,0,"500,000 .. 1,000,000",207,0,211,0,199,199,0,0
665360,Comedy Night,Lighthouse Games Studio,Lighthouse Games Studio,,5911,1979,0,"500,000 .. 1,000,000",234,0,123,0,499,499,0,10
384180,Prominence Poker,Pipeworks Studios,Pipeworks Studios,,5281,904,0,"500,000 .. 1,000,000",377,13,290,13,0,0,0,241
1024380,Second Extinction,Systemic Reaction™,Systemic Reaction™,,3838,1465,0,"200,000 .. 500,000",404,0,471,0,1999,2499,20,39
218740,Pid,Might and Delight,Might and Delight,,2016,386,0,"200,000 .. 500,000",129,0,79,0,1999,1999,0,2
570780,古剑奇谭(GuJian),"上海烛龙信息科技有限公司, Aurogon Shanghai",北京网元圣唐娱乐科技有限公司,,3558,889,0,"200,000 .. 500,000",757,18,536,18,1199,1199,0,107
1140620,CosmicBreak Universal,"CyberStep, Inc.","CyberStep, Inc.",,657,483,0,"200,000 .. 500,000",131,99,142,99,0,0,0,220
1225570,Unravel Two,Coldwood Interactive,Electronic Arts,,3086,608,0,"200,000 .. 500,000",127,0,98,0,1999,1999,0,47
1078730,Soccer Manager 2020,Soccer Manager Ltd,Soccer Manager Ltd,,1134,360,0,"200,000 .. 500,000",0,0,0,0,0,0,0,49
602520,NEKOPARA Vol. 3,NEKO WORKs,Sekai Project,,11149,322,0,"200,000 .. 500,000",961,0,172,0,999,999,0,26
981890,Olympic Games Tokyo 2020 – The Official Video Game,SEGA,SEGA,,1156,1370,0,"200,000 .. 500,000",402,0,508,0,3999,3999,0,6
402840,Crusaders of the Lost Idols,Codename Entertainment Inc.,Codename Entertainment Inc.,,2354,465,0,"200,000 .. 500,000",3374,0,625,0,0,0,0,579
388210,Day of the Tentacle Remastered,Double Fine Productions,Double Fine Productions,,3580,111,0,"200,000 .. 500,000",313,0,350,0,1499,1499,0,12
705210,Cube Racer,Simon Blasen,Simon Blasen,,812,80,0,"200,000 .. 500,000",305,51,171,51,0,0,0,719
787480,Phoenix Wright: Ace Attorney Trilogy,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,16155,375,0,"200,000 .. 500,000",1400,1,1206,1,2999,2999,0,331
356040,Sheltered,"Unicube, Team 17 Digital Ltd",Team17 Digital Ltd,,4579,1069,0,"200,000 .. 500,000",773,0,514,0,299,1499,80,46
838380,DEAD OR ALIVE 6,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,5569,2014,0,"200,000 .. 500,000",282,19,35,19,5999,5999,0,107
382110,Virtual Desktop,Guy Godin,Guy Godin,,1275,534,0,"200,000 .. 500,000",616,15,191,15,1499,1499,0,96
225320,Tomb Raider III,Core Design,Square Enix,,1041,199,0,"200,000 .. 500,000",48,0,86,0,699,699,0,31
1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,,15937,597,0,"200,000 .. 500,000",2863,256,1391,277,749,2499,70,1687
1127500,Mini Motorways,Dinosaur Polo Club,Dinosaur Polo Club,,13827,570,0,"200,000 .. 500,000",580,0,384,0,999,999,0,353
248550,Megabyte Punch,Team Reptile,Team Reptile,,954,118,0,"200,000 .. 500,000",314,0,408,0,1499,1499,0,1
952070,RESIDENT EVIL RESISTANCE,"CAPCOM Co., Ltd., NeoBards Entertainment Ltd.","CAPCOM Co., Ltd.",,2729,4234,0,"200,000 .. 500,000",547,0,89,0,1199,3999,70,46
272470,The Incredible Adventures of Van Helsing II,NeocoreGames,NeocoreGames,,1598,731,0,"200,000 .. 500,000",384,0,188,0,149,1499,90,11
643270,OLDTV,Creability,Creability,,5016,266,0,"200,000 .. 500,000",27,0,15,0,0,0,0,2
393530,Insanity Clicker,PlayFlock,PlayFlock,,1852,875,0,"200,000 .. 500,000",845,0,203,0,0,0,0,11
39680,The Guild II Renaissance,Rune Forge,THQ Nordic,,2955,618,0,"200,000 .. 500,000",2332,202,1191,202,199,999,80,200
650700,Yume Nikki,kikiyama,PLAYISM,,4681,333,0,"200,000 .. 500,000",102,31,44,31,0,0,0,38
26500,Cogs,Lazy 8 Studios,,,758,97,0,"200,000 .. 500,000",98,0,25,0,599,599,0,1
1292630,3on3 FreeStyle: Rebound,Joycity,Joycity,,1185,753,0,"200,000 .. 500,000",55,0,41,0,0,0,0,118
433950,Bit Blaster XL,Adamvision Studios,Adamvision Studios,,5881,198,0,"200,000 .. 500,000",125,0,72,0,49,99,51,3
34900,Bad Rats: the Rats' Revenge,Invent4 Entertainment,Strategy First,,11595,3106,0,"200,000 .. 500,000",413,0,149,0,59,99,40,19
909080,Cube Escape: Paradox,Rusty Lake,Rusty Lake,,6873,186,0,"200,000 .. 500,000",164,0,160,0,0,0,0,52
344760,Reign Of Kings,Code}{atch,Code}{atch,,8571,6403,0,"200,000 .. 500,000",3119,0,1147,0,999,999,0,24
244050,Rise of Flight United,777 Studios,1C Game Studios,,1211,997,0,"200,000 .. 500,000",797,0,1519,0,0,0,0,16
34010,Alpha Protocol,Obsidian Entertainment,SEGA,,3687,886,0,"200,000 .. 500,000",437,0,178,0,0,0,0,10
